m#id	m#node	C#dc	C#cc	C#bc	C#pr	C#c	D#community	cD#class
1210	java.sql.RowIdLifetime	0.003300	0.476715	0.000000	0.000316	0.900000	0	41
1211	java.sql.SQLClientInfoException	0.005941	0.477918	0.000003	0.000450	0.638889	1	41
1212	java.sql.SQLData	0.002640	0.469040	0.000000	0.000226	0.666667	5	41
1213	java.sql.SQLDataException	0.005941	0.477767	0.000001	0.000453	0.833333	1	41
1214	java.sql.SQLException	0.016502	0.480495	0.000506	0.001151	0.480000	1	41
1215	java.sql.SQLFeatureNotSupportedException	0.005941	0.477767	0.000001	0.000453	0.833333	1	41
1216	java.sql.SQLInput	0.011221	0.478069	0.000141	0.000850	0.250000	5	41
1217	java.sql.SQLIntegrityConstraintViolationException	0.005941	0.477767	0.000001	0.000453	0.833333	1	41
1218	java.sql.SQLInvalidAuthorizationSpecException	0.005941	0.477767	0.000001	0.000453	0.833333	1	41
1219	java.sql.SQLNonTransientConnectionException	0.005941	0.477767	0.000001	0.000453	0.833333	1	41
1220	java.sql.SQLNonTransientException	0.009241	0.478522	0.000003	0.000669	0.769231	1	41
1221	java.sql.SQLOutput	0.011881	0.471522	0.000079	0.000865	0.176471	5	41
1222	java.sql.SQLPermission	0.003960	0.476865	0.000000	0.000352	1.000000	7	41
1223	java.sql.SQLRecoverableException	0.005281	0.477617	0.000001	0.000412	0.785714	1	41
1224	java.sql.SQLSyntaxErrorException	0.005941	0.477767	0.000001	0.000453	0.833333	1	41
1225	java.sql.SQLTimeoutException	0.005941	0.477767	0.000001	0.000454	0.833333	1	41
1226	java.sql.SQLTransactionRollbackException	0.005941	0.477767	0.000001	0.000454	0.833333	1	41
1227	java.sql.SQLTransientConnectionException	0.005941	0.477767	0.000001	0.000454	0.833333	1	41
1228	java.sql.SQLTransientException	0.007261	0.478069	0.000001	0.000541	0.836364	1	41
1229	java.sql.SQLWarning	0.009241	0.478673	0.000010	0.000663	0.582418	5	41
1230	java.sql.SQLXML	0.007921	0.472257	0.000005	0.000593	0.515152	5	41
1231	java.sql.Savepoint	0.001320	0.469186	0.000000	0.000183	1.000000	5	41
1232	java.sql.Statement	0.006601	0.477316	0.000004	0.000433	0.857143	5	41
1233	java.sql.Struct	0.002640	0.470643	0.000001	0.000265	0.500000	5	41
1234	java.sql.Time	0.005941	0.477767	0.000005	0.000467	0.583333	5	41
1235	java.sql.Timestamp	0.005941	0.477767	0.000005	0.000467	0.583333	5	41
1236	java.sql.Types	0.001980	0.476415	0.000000	0.000222	1.000000	0	41
1237	java.sql.Wrapper	0.005281	0.467881	0.000001	0.000456	0.642857	5	41
1238	java.text.Annotation	0.001980	0.476415	0.000000	0.000222	1.000000	0	42
1239	java.text.AttributeEntry	0.001980	0.476415	0.000000	0.000222	1.000000	0	42
1240	java.text.AttributedCharacterIterator	0.015842	0.473290	0.000101	0.001103	0.148551	0	42
1241	java.text.AttributedString	0.003300	0.477015	0.000003	0.000299	0.600000	0	42
1242	java.text.Bidi	0.002640	0.476715	0.000002	0.000261	0.666667	0	42
1243	java.text.BreakDictionary	0.001980	0.476415	0.000000	0.000222	1.000000	0	42
1244	java.text.BreakIterator	0.006601	0.477617	0.000023	0.000531	0.600000	0	42
1245	java.text.CharacterIterator	0.007921	0.470789	0.000027	0.000633	0.242424	0	42
1246	java.text.CharacterIteratorFieldDelegate	0.003300	0.477015	0.000002	0.000303	0.700000	0	42
1247	java.text.ChoiceFormat	0.007921	0.478220	0.000006	0.000601	0.560606	0	42
1248	java.text.CollationElementIterator	0.003300	0.476865	0.000004	0.000315	0.800000	0	42
1249	java.text.CollationKey	0.004620	0.477165	0.000002	0.000416	0.714286	0	42
1250	java.text.CollationRules	0.001980	0.476415	0.000000	0.000222	1.000000	0	42
1251	java.text.Collator	0.005941	0.477466	0.000019	0.000484	0.583333	0	42
1252	java.text.DateFormat	0.009901	0.478824	0.000010	0.000719	0.590476	0	42
1253	java.text.DateFormatSymbols	0.005281	0.477466	0.000017	0.000424	0.642857	0	42
1254	java.text.DecimalFormat	0.008581	0.478371	0.000008	0.000645	0.538462	0	42
1255	java.text.DecimalFormatSymbols	0.005941	0.477617	0.000018	0.000469	0.666667	0	42
1256	java.text.DictionaryBasedBreakIterator	0.004620	0.477165	0.000004	0.000394	0.857143	0	42
1257	java.text.DigitList	0.003300	0.476865	0.000016	0.000303	0.600000	5	42
1258	java.text.DontCareFieldPosition	0.002640	0.476565	0.000000	0.000266	1.000000	0	42
1259	java.text.EntryPair	0.001980	0.476415	0.000000	0.000222	1.000000	0	42
1260	java.text.FieldPosition	0.007261	0.477767	0.000003	0.000572	0.636364	0	42
1261	java.text.Format	0.007921	0.478371	0.000025	0.000593	0.575758	0	42
1262	java.text.MergeCollation	0.002640	0.476565	0.000000	0.000277	1.000000	0	42
1263	java.text.MessageFormat	0.005941	0.477767	0.000004	0.000467	0.638889	0	42
1264	java.text.Normalizer	0.002640	0.476715	0.000001	0.000262	0.666667	0	42
1265	java.text.NumberFormat	0.011221	0.478976	0.000011	0.000817	0.566176	0	42
1266	java.text.ParseException	0.004620	0.477617	0.000000	0.000374	0.952381	1	42
1267	java.text.ParsePosition	0.006601	0.477617	0.000001	0.000515	0.711111	0	42
1268	java.text.PatternEntry	0.003300	0.476865	0.000000	0.000322	0.900000	0	42
1269	java.text.RBCollationTables	0.001980	0.476415	0.000000	0.000222	1.000000	0	42
1270	java.text.RBTableBuilder	0.001980	0.476415	0.000000	0.000222	1.000000	0	42
1271	java.text.RuleBasedBreakIterator	0.004620	0.477165	0.000004	0.000394	0.857143	0	42
1272	java.text.RuleBasedCollationKey	0.002640	0.476565	0.000000	0.000272	1.000000	0	42
1273	java.text.RuleBasedCollator	0.005281	0.477316	0.000006	0.000451	0.678571	0	42
1274	java.text.SimpleDateFormat	0.009241	0.478673	0.000009	0.000673	0.593407	0	42
1275	java.text.StringCharacterIterator	0.002640	0.476715	0.000004	0.000267	0.666667	0	42
1276	java.text.spi.BreakIteratorProvider	0.003960	0.477015	0.000000	0.000349	0.866667	0	43
1277	java.text.spi.CollatorProvider	0.003960	0.477015	0.000000	0.000350	0.866667	0	43
1278	java.text.spi.DateFormatProvider	0.003960	0.477015	0.000000	0.000345	0.866667	0	43
1279	java.text.spi.DateFormatSymbolsProvider	0.003960	0.477015	0.000000	0.000349	0.866667	0	43
1280	java.text.spi.DecimalFormatSymbolsProvider	0.003960	0.477015	0.000000	0.000348	0.866667	0	43
1281	java.text.spi.NumberFormatProvider	0.003960	0.477015	0.000000	0.000345	0.866667	0	43
1282	java.util.AbstractCollection	0.005941	0.477617	0.000003	0.000468	0.722222	3	44
1283	java.util.AbstractList	0.007921	0.478371	0.000009	0.000595	0.681818	3	44
1284	java.util.AbstractMap	0.008581	0.478371	0.000005	0.000627	0.653846	3	44
1285	java.util.AbstractQueue	0.009901	0.478371	0.000017	0.000743	0.523810	3	44
1286	java.util.AbstractSequentialList	0.005941	0.477767	0.000008	0.000465	0.722222	3	44
1287	java.util.AbstractSet	0.007921	0.478069	0.000005	0.000591	0.606061	3	44
1288	java.util.ArrayDeque	0.005941	0.477767	0.000030	0.000465	0.444444	3	44
1289	java.util.ArrayList	0.007921	0.478522	0.000356	0.000597	0.393939	3	44
1290	java.util.Arrays	0.003300	0.476865	0.000002	0.000303	0.600000	3	44
1291	java.util.BitSet	0.003300	0.477015	0.000015	0.000299	0.500000	7	44
1292	java.util.Calendar	0.011221	0.479279	0.000033	0.000785	0.492647	3	44
1293	java.util.Collection	0.054125	0.482024	0.001124	0.003669	0.085818	3	44
1294	java.util.Collections	0.009901	0.478976	0.000056	0.000722	0.342857	3	44
1295	java.util.Comparator	0.010561	0.477617	0.000050	0.000784	0.366667	3	44
1296	java.util.ConcurrentModificationException	0.004620	0.477316	0.000000	0.000375	0.952381	1	44
1297	java.util.Currency	0.005941	0.477617	0.000001	0.000465	0.805556	0	44
1298	java.util.CurrencyData	0.001980	0.476415	0.000000	0.000222	1.000000	0	44
1299	java.util.Date	0.018482	0.480800	0.000429	0.001333	0.248677	3	44
1300	java.util.Deque	0.005281	0.466297	0.000002	0.000437	0.642857	3	44
1301	java.util.Dictionary	0.003300	0.477015	0.000001	0.000301	0.800000	4	44
1302	java.util.DuplicateFormatFlagsException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1303	java.util.EmptyStackException	0.004620	0.477316	0.000000	0.000375	0.952381	1	44
1304	java.util.EnumMap	0.006601	0.478069	0.000021	0.000495	0.466667	3	44
1305	java.util.EnumSet	0.007261	0.478069	0.000022	0.000556	0.527273	0	44
1306	java.util.Enumeration	0.034983	0.475667	0.000340	0.002548	0.062409	7	44
1307	java.util.EventListener	0.023102	0.338926	0.000562	0.001544	0.072269	2	44
1308	java.util.EventListenerProxy	0.004620	0.481564	0.000188	0.000401	0.714286	2	44
1309	java.util.EventObject	0.008581	0.480800	0.000016	0.000670	0.410256	11	44
1310	java.util.FormatFlagsConversionMismatchException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1311	java.util.Formattable	0.000660	0.323995	0.000000	0.000148	0.000000	6	44
1312	java.util.FormattableFlags	0.001980	0.476415	0.000000	0.000222	1.000000	0	44
1313	java.util.Formatter	0.007921	0.479127	0.001801	0.000695	0.393939	6	44
1314	java.util.FormatterClosedException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1315	java.util.GregorianCalendar	0.005281	0.477617	0.000002	0.000416	0.785714	3	44
1316	java.util.HashMap	0.006601	0.478069	0.000021	0.000495	0.511111	3	44
1317	java.util.HashSet	0.006601	0.477918	0.000019	0.000493	0.555556	3	44
1318	java.util.Hashtable	0.013861	0.480647	0.000178	0.000948	0.314286	4	44
1319	java.util.IdentityHashMap	0.005941	0.477918	0.000019	0.000450	0.472222	3	44
1320	java.util.IllegalFormatCodePointException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1321	java.util.IllegalFormatConversionException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1322	java.util.IllegalFormatException	0.011881	0.478976	0.000008	0.000880	0.562092	1	44
1323	java.util.IllegalFormatFlagsException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1324	java.util.IllegalFormatPrecisionException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1325	java.util.IllegalFormatWidthException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1326	java.util.InputMismatchException	0.004620	0.477316	0.000000	0.000380	0.952381	1	44
1327	java.util.InvalidPropertiesFormatException	0.004620	0.477316	0.000000	0.000375	0.952381	1	44
1328	java.util.Iterator	0.049505	0.479886	0.000935	0.003372	0.084324	3	44
1329	java.util.JapaneseImperialCalendar	0.005281	0.477617	0.000002	0.000416	0.785714	3	44
1330	java.util.JumboEnumSet	0.004620	0.477316	0.000002	0.000386	0.714286	0	44
1331	java.util.LinkedHashMap	0.004620	0.477466	0.000002	0.000374	0.714286	3	44
1332	java.util.LinkedHashSet	0.005941	0.477767	0.000019	0.000451	0.527778	3	44
1333	java.util.LinkedList	0.007261	0.478220	0.000038	0.000547	0.436364	3	44
1334	java.util.List	0.032343	0.479886	0.000706	0.002267	0.096088	3	44
1335	java.util.ListIterator	0.007921	0.467881	0.000003	0.000605	0.560606	3	44
1336	java.util.ListResourceBundle	0.005281	0.477316	0.000003	0.000410	0.678571	2	44
1337	java.util.Locale	0.046205	0.495098	0.000738	0.002819	0.166240	2	44
1338	java.util.LocaleISOData	0.001980	0.476415	0.000000	0.000222	1.000000	0	44
1339	java.util.Map	0.039604	0.483254	0.000763	0.002706	0.091525	3	44
1340	java.util.MissingFormatArgumentException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1341	java.util.MissingFormatWidthException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1342	java.util.MissingResourceException	0.004620	0.477316	0.000000	0.000375	0.952381	1	44
1343	java.util.NavigableMap	0.006601	0.467160	0.000001	0.000500	0.822222	3	44
1344	java.util.NavigableSet	0.007261	0.466728	0.000004	0.000551	0.618182	3	44
1345	java.util.NoSuchElementException	0.005281	0.477466	0.000000	0.000421	0.928571	1	44
1346	java.util.Observable	0.003300	0.476565	0.000016	0.000309	0.666667	0	44
1347	java.util.Observer	0.001980	0.464724	0.000000	0.000206	1.000000	0	44
1348	java.util.PriorityQueue	0.005941	0.477617	0.000011	0.000463	0.527778	3	44
1349	java.util.Properties	0.013861	0.482945	0.000054	0.000957	0.371429	3	44
1350	java.util.PropertyPermission	0.003960	0.476865	0.000000	0.000352	1.000000	7	44
1351	java.util.PropertyPermissionCollection	0.004620	0.477165	0.000001	0.000387	0.761905	7	44
1352	java.util.PropertyResourceBundle	0.006601	0.478069	0.000005	0.000492	0.577778	5	44
1353	java.util.Queue	0.005281	0.466154	0.000002	0.000434	0.678571	3	44
1354	java.util.Random	0.004620	0.477617	0.000003	0.000401	0.666667	8	44
1355	java.util.RandomAccess	0.002640	0.325317	0.000001	0.000270	0.000000	3	44
1356	java.util.RandomAccessSubList	0.005941	0.477767	0.000321	0.000482	0.527778	3	44
1357	java.util.RegularEnumSet	0.004620	0.477316	0.000002	0.000386	0.714286	0	44
1358	java.util.ResourceBundle	0.010561	0.482024	0.000023	0.000691	0.558333	2	44
1359	java.util.Scanner	0.009241	0.480038	0.000813	0.000745	0.296703	0	44
1360	java.util.ServiceConfigurationError	0.004620	0.477316	0.000000	0.000377	0.952381	1	44
1361	java.util.ServiceLoader	0.003960	0.477015	0.000414	0.000359	0.533333	3	44
1362	java.util.Set	0.043564	0.485266	0.000762	0.002635	0.099301	3	44
1363	java.util.SimpleTimeZone	0.003960	0.477165	0.000000	0.000338	0.933333	3	44
1364	java.util.SortedMap	0.007261	0.467304	0.000003	0.000540	0.690909	3	44
1365	java.util.SortedSet	0.006601	0.466728	0.000002	0.000503	0.644444	3	44
1366	java.util.Stack	0.005941	0.477918	0.000009	0.000461	0.583333	3	44
1367	java.util.StringTokenizer	0.002640	0.476565	0.000001	0.000263	0.666667	7	44
1368	java.util.SubList	0.005941	0.477767	0.000008	0.000468	0.722222	3	44
1369	java.util.TaskQueue	0.001980	0.476415	0.000000	0.000222	1.000000	0	44
1370	java.util.TimeZone	0.008581	0.478371	0.000019	0.000631	0.666667	3	44
1371	java.util.Timer	0.003300	0.477165	0.000000	0.000317	0.900000	0	44
1372	java.util.TimerTask	0.003300	0.477316	0.000093	0.000324	0.600000	0	44
1373	java.util.TimerThread	0.005281	0.477617	0.000002	0.000431	0.750000	3	44
1374	java.util.TooManyListenersException	0.004620	0.477617	0.000000	0.000374	0.952381	1	44
1375	java.util.TreeMap	0.008581	0.478522	0.000048	0.000618	0.435897	3	44
1376	java.util.TreeSet	0.007261	0.478069	0.000036	0.000544	0.436364	3	44
1377	java.util.UUID	0.003300	0.476865	0.000000	0.000303	0.700000	0	44
1378	java.util.UnknownFormatConversionException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1379	java.util.UnknownFormatFlagsException	0.004620	0.477316	0.000000	0.000376	0.952381	1	44
1380	java.util.Vector	0.013201	0.480800	0.000415	0.000935	0.305263	3	44
1381	java.util.WeakHashMap	0.004620	0.477316	0.000002	0.000373	0.714286	3	44
1382	java.util.XMLUtils	0.001980	0.476415	0.000000	0.000222	1.000000	0	44
1383	java.util.concurrent.AbstractExecutorService	0.007261	0.478824	0.000123	0.000582	0.509091	3	45
1384	java.util.concurrent.ArrayBlockingQueue	0.005941	0.477918	0.000008	0.000467	0.555556	3	45
1385	java.util.concurrent.BlockingDeque	0.004620	0.466297	0.000002	0.000395	0.714286	3	45
1386	java.util.concurrent.BlockingQueue	0.009241	0.467881	0.000014	0.000716	0.439560	3	45
1387	java.util.concurrent.BrokenBarrierException	0.004620	0.477617	0.000000	0.000374	0.952381	1	45
1388	java.util.concurrent.Callable	0.006601	0.466441	0.000004	0.000575	0.377778	3	45
1389	java.util.concurrent.CancellationException	0.004620	0.477316	0.000000	0.000376	0.952381	1	45
1390	java.util.concurrent.CompletionService	0.003960	0.466154	0.000031	0.000379	0.600000	3	45
1391	java.util.concurrent.ConcurrentHashMap	0.006601	0.477918	0.000021	0.000500	0.488889	3	45
1392	java.util.concurrent.ConcurrentLinkedQueue	0.005281	0.477466	0.000013	0.000425	0.607143	3	45
1393	java.util.concurrent.ConcurrentMap	0.003960	0.466441	0.000000	0.000336	0.933333	3	45
1394	java.util.concurrent.ConcurrentNavigableMap	0.006601	0.467160	0.000002	0.000506	0.755556	3	45
1395	java.util.concurrent.ConcurrentSkipListMap	0.009241	0.478673	0.000061	0.000661	0.461538	3	45
1396	java.util.concurrent.ConcurrentSkipListSet	0.007261	0.478069	0.000036	0.000544	0.436364	3	45
1397	java.util.concurrent.CopyOnWriteArrayList	0.006601	0.478220	0.000352	0.000514	0.311111	3	45
1398	java.util.concurrent.CopyOnWriteArraySet	0.004620	0.477316	0.000002	0.000378	0.619048	3	45
1399	java.util.concurrent.CountDownLatch	0.002640	0.476865	0.000000	0.000266	1.000000	3	45
1400	java.util.concurrent.CyclicBarrier	0.003300	0.477617	0.000092	0.000314	0.600000	3	45
1401	java.util.concurrent.DelayQueue	0.005941	0.477767	0.000019	0.000483	0.555556	3	45
1402	java.util.concurrent.Delayed	0.003300	0.465438	0.000001	0.000326	0.600000	3	45
1403	java.util.concurrent.Exchanger	0.002640	0.476865	0.000000	0.000266	1.000000	3	45
1404	java.util.concurrent.ExecutionException	0.004620	0.477617	0.000000	0.000374	0.952381	1	45
1405	java.util.concurrent.Executor	0.001980	0.325387	0.000000	0.000244	0.666667	3	45
1406	java.util.concurrent.ExecutorCompletionService	0.006601	0.478371	0.001084	0.000578	0.377778	3	45
1407	java.util.concurrent.ExecutorService	0.007261	0.467881	0.000377	0.000619	0.472727	3	45
1408	java.util.concurrent.Executors	0.006601	0.478069	0.000454	0.000601	0.311111	3	45
1409	java.util.concurrent.Future	0.007261	0.466872	0.000005	0.000627	0.490909	3	45
1410	java.util.concurrent.FutureTask	0.004620	0.477918	0.000111	0.000419	0.476190	3	45
1411	java.util.concurrent.LinkedBlockingDeque	0.005941	0.477918	0.000016	0.000471	0.555556	3	45
1412	java.util.concurrent.LinkedBlockingQueue	0.005941	0.477918	0.000008	0.000467	0.555556	3	45
1413	java.util.concurrent.PriorityBlockingQueue	0.006601	0.478069	0.000010	0.000508	0.488889	3	45
1414	java.util.concurrent.RejectedExecutionException	0.004620	0.477316	0.000000	0.000375	0.952381	1	45
1415	java.util.concurrent.RejectedExecutionHandler	0.002640	0.325456	0.000000	0.000238	1.000000	3	45
1416	java.util.concurrent.RunnableFuture	0.003960	0.466154	0.000032	0.000394	0.533333	3	45
1417	java.util.concurrent.RunnableScheduledFuture	0.002640	0.465438	0.000000	0.000294	0.833333	3	45
1418	java.util.concurrent.ScheduledExecutorService	0.007261	0.467881	0.000041	0.000605	0.527273	3	45
1419	java.util.concurrent.ScheduledFuture	0.004620	0.466154	0.000003	0.000443	0.666667	3	45
1420	java.util.concurrent.ScheduledThreadPoolExecutor	0.009901	0.479430	0.001117	0.000802	0.380952	3	45
1421	java.util.concurrent.Semaphore	0.003300	0.477165	0.000000	0.000305	0.800000	3	45
1422	java.util.concurrent.SynchronousQueue	0.005941	0.477918	0.000008	0.000467	0.555556	3	45
1423	java.util.concurrent.ThreadFactory	0.003300	0.326861	0.000001	0.000333	0.500000	3	45
1424	java.util.concurrent.ThreadPoolExecutor	0.009901	0.479279	0.001091	0.000747	0.417582	3	45
1425	java.util.concurrent.TimeUnit	0.021782	0.482024	0.001005	0.001729	0.195076	3	45
1426	java.util.concurrent.TimeoutException	0.004620	0.477617	0.000000	0.000374	0.952381	1	45
1427	java.util.concurrent.atomic.AtomicBoolean	0.002640	0.476715	0.000000	0.000260	0.833333	7	46
1428	java.util.concurrent.atomic.AtomicInteger	0.003300	0.476865	0.000000	0.000305	0.900000	0	46
1429	java.util.concurrent.atomic.AtomicIntegerArray	0.002640	0.476715	0.000000	0.000260	0.833333	7	46
1430	java.util.concurrent.atomic.AtomicIntegerFieldUpdater	0.001980	0.476415	0.000000	0.000222	1.000000	0	46
1431	java.util.concurrent.atomic.AtomicLong	0.003300	0.476865	0.000000	0.000305	0.900000	0	46
1432	java.util.concurrent.atomic.AtomicLongArray	0.002640	0.476715	0.000000	0.000260	0.833333	7	46
1433	java.util.concurrent.atomic.AtomicLongFieldUpdater	0.001980	0.476415	0.000000	0.000222	1.000000	0	46
1434	java.util.concurrent.atomic.AtomicMarkableReference	0.001980	0.476415	0.000000	0.000222	1.000000	0	46
1435	java.util.concurrent.atomic.AtomicReference	0.002640	0.476715	0.000000	0.000260	0.833333	7	46
1436	java.util.concurrent.atomic.AtomicReferenceArray	0.002640	0.476715	0.000000	0.000260	0.833333	7	46
1437	java.util.concurrent.atomic.AtomicReferenceFieldUpdater	0.001980	0.476415	0.000000	0.000222	1.000000	0	46
1438	java.util.concurrent.atomic.AtomicStampedReference	0.001980	0.476415	0.000000	0.000222	1.000000	0	46
1439	java.util.concurrent.locks.AbstractOwnableSynchronizer	0.003960	0.477015	0.000000	0.000356	0.866667	7	47
1440	java.util.concurrent.locks.AbstractQueuedLongSynchronizer	0.004620	0.477617	0.000002	0.000392	0.619048	7	47
1441	java.util.concurrent.locks.AbstractQueuedSynchronizer	0.004620	0.477617	0.000002	0.000392	0.619048	7	47
1442	java.util.concurrent.locks.Condition	0.003300	0.327638	0.000005	0.000360	0.400000	3	47
1443	java.util.concurrent.locks.Lock	0.003300	0.326017	0.000011	0.000407	0.500000	3	47
1444	java.util.concurrent.locks.LockSupport	0.002640	0.476865	0.000000	0.000265	1.000000	3	47
1445	java.util.concurrent.locks.ReadWriteLock	0.001320	0.323718	0.000000	0.000225	1.000000	3	47
1446	java.util.concurrent.locks.ReentrantLock	0.005281	0.478069	0.000749	0.000479	0.535714	3	47
1447	java.util.concurrent.locks.ReentrantReadWriteLock	0.005281	0.478069	0.002057	0.000530	0.357143	3	47
1448	java.util.jar.Attributes	0.006601	0.477918	0.000022	0.000502	0.511111	3	48
1449	java.util.jar.JarEntry	0.005941	0.477617	0.000002	0.000490	0.722222	5	48
1450	java.util.jar.JarException	0.004620	0.477316	0.000000	0.000380	0.952381	1	48
1451	java.util.jar.JarFile	0.009241	0.478976	0.000013	0.000717	0.505495	5	48
1452	java.util.jar.JarInputStream	0.005281	0.477767	0.000001	0.000448	0.785714	5	48
1453	java.util.jar.JarOutputStream	0.004620	0.477767	0.000001	0.000403	0.857143	5	48
1454	java.util.jar.JarVerifier	0.005941	0.477466	0.000005	0.000477	0.555556	5	48
1455	java.util.jar.JavaUtilJarAccessImpl	0.005281	0.477316	0.000004	0.000431	0.571429	7	48
1456	java.util.jar.Manifest	0.007921	0.478522	0.000026	0.000606	0.530303	5	48
1457	java.util.jar.Pack200	0.001980	0.476415	0.000000	0.000222	1.000000	0	48
1458	java.util.logging.ConsoleHandler	0.005941	0.477466	0.000160	0.000492	0.722222	6	49
1459	java.util.logging.ErrorManager	0.006601	0.477918	0.000004	0.000536	0.644444	6	49
1460	java.util.logging.FileHandler	0.005941	0.477466	0.000160	0.000492	0.722222	6	49
1461	java.util.logging.Filter	0.005281	0.324898	0.000002	0.000460	0.464286	6	49
1462	java.util.logging.Formatter	0.008581	0.477918	0.000003	0.000639	0.681818	6	49
1463	java.util.logging.Handler	0.009241	0.478069	0.000164	0.000683	0.641026	6	49
1464	java.util.logging.Level	0.007921	0.478069	0.000004	0.000622	0.651515	6	49
1465	java.util.logging.LogManager	0.005281	0.477918	0.000044	0.000440	0.392857	3	49
1466	java.util.logging.LogRecord	0.011881	0.478976	0.000190	0.000893	0.509804	6	49
1467	java.util.logging.Logger	0.006601	0.477767	0.000173	0.000524	0.622222	6	49
1468	java.util.logging.Logging	0.003300	0.476865	0.000006	0.000321	0.600000	3	49
1469	java.util.logging.LoggingMXBean	0.002640	0.470351	0.000002	0.000281	0.500000	3	49
1470	java.util.logging.LoggingPermission	0.003960	0.476865	0.000000	0.000352	1.000000	7	49
1471	java.util.logging.MemoryHandler	0.005941	0.477466	0.000160	0.000492	0.722222	6	49
1472	java.util.logging.SimpleFormatter	0.003960	0.477015	0.000000	0.000354	1.000000	6	49
1473	java.util.logging.SocketHandler	0.005941	0.477466	0.000160	0.000492	0.722222	6	49
1474	java.util.logging.StreamHandler	0.008581	0.478522	0.000169	0.000673	0.679487	6	49
1475	java.util.logging.XMLFormatter	0.003960	0.477015	0.000000	0.000354	1.000000	6	49
1476	java.util.prefs.AbstractPreferences	0.005281	0.478220	0.000846	0.000486	0.571429	11	50
1477	java.util.prefs.BackingStoreException	0.004620	0.477617	0.000000	0.000374	0.952381	1	50
1478	java.util.prefs.Base64	0.001980	0.476415	0.000000	0.000222	1.000000	0	50
1479	java.util.prefs.InvalidPreferencesFormatException	0.004620	0.477617	0.000000	0.000374	0.952381	1	50
1480	java.util.prefs.NodeChangeEvent	0.003960	0.477466	0.000412	0.000385	0.666667	11	50
1481	java.util.prefs.NodeChangeListener	0.002640	0.328562	0.000006	0.000299	0.333333	11	50
1482	java.util.prefs.PreferenceChangeEvent	0.003960	0.477466	0.000412	0.000385	0.666667	11	50
1483	java.util.prefs.PreferenceChangeListener	0.002640	0.328562	0.000006	0.000299	0.333333	11	50
1484	java.util.prefs.Preferences	0.007261	0.478673	0.002170	0.000723	0.436364	11	50
1485	java.util.prefs.PreferencesFactory	0.000660	0.323787	0.000000	0.000155	0.000000	11	50
1486	java.util.prefs.XmlSupport	0.001980	0.476415	0.000000	0.000222	1.000000	0	50
1487	java.util.regex.ASCII	0.001980	0.476415	0.000000	0.000222	1.000000	0	51
1488	java.util.regex.MatchResult	0.001980	0.469331	0.000000	0.000236	0.666667	0	51
1489	java.util.regex.Matcher	0.005281	0.477165	0.000009	0.000419	0.619048	0	51
1490	java.util.regex.Pattern	0.005281	0.477617	0.000003	0.000397	0.619048	0	51
1491	java.util.regex.PatternSyntaxException	0.004620	0.477316	0.000000	0.000376	0.952381	1	51
1492	java.util.spi.CurrencyNameProvider	0.003300	0.476865	0.000000	0.000304	0.900000	0	52
1493	java.util.spi.LocaleNameProvider	0.003300	0.476865	0.000000	0.000304	0.900000	0	52
1494	java.util.spi.LocaleServiceProvider	0.007921	0.477767	0.000006	0.000673	0.454545	0	52
1495	java.util.spi.TimeZoneNameProvider	0.003300	0.476865	0.000000	0.000304	0.900000	0	52
1496	java.util.zip.Adler32	0.002640	0.476715	0.000325	0.000292	0.500000	0	53
1497	java.util.zip.CRC32	0.002640	0.476715	0.000325	0.000292	0.500000	0	53
1498	java.util.zip.CheckedInputStream	0.003960	0.477316	0.000334	0.000380	0.666667	0	53
1499	java.util.zip.CheckedOutputStream	0.003960	0.477466	0.000333	0.000381	0.666667	0	53
1500	java.util.zip.Checksum	0.002640	0.323787	0.000001	0.000331	0.000000	0	53
1501	java.util.zip.DataFormatException	0.004620	0.477617	0.000000	0.000374	0.952381	1	53
1502	java.util.zip.Deflater	0.003300	0.476715	0.000000	0.000323	0.900000	5	53
1503	java.util.zip.DeflaterInputStream	0.003960	0.477165	0.000001	0.000365	0.866667	5	53
1504	java.util.zip.DeflaterOutputStream	0.005281	0.477767	0.000002	0.000469	0.750000	6	53
1505	java.util.zip.GZIPInputStream	0.003300	0.477015	0.000000	0.000312	1.000000	5	53
1506	java.util.zip.GZIPOutputStream	0.003300	0.477165	0.000000	0.000313	1.000000	6	53
1507	java.util.zip.Inflater	0.003300	0.476715	0.000000	0.000323	0.900000	6	53
1508	java.util.zip.InflaterInputStream	0.005281	0.477617	0.000002	0.000468	0.750000	5	53
1509	java.util.zip.InflaterOutputStream	0.003960	0.477316	0.000001	0.000366	0.866667	6	53
1510	java.util.zip.ZipConstants	0.002640	0.324481	0.000000	0.000292	0.500000	5	53
